ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,resolver_group
Incident,5,3 - Faible,Incidents,Systéme,Windows,LYON,GEOP,,Téléphone,11,1,False,587,HD1_FRONT
Incident,1,1 - Haute,Incidents,Matériel,Informatiques,-,TEXA,,Téléphone,11,1,False,874,HD3_BUR / GESTION DE PARC
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,EXTERNE,,Kiosque IT,11,1,False,38,HD1_kiosqueIT
Incident,4,3 - Faible,Incidents,Application métier,ITEX,AVIGNON,TEXA SERVICES,,Self Service,11,1,False,808,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,Vitrolles,CLE,,Self Service,11,1,False,281,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANCY,TEXA SERVICES,,Téléphone,11,1,False,43,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,DIJON,TEXA SERVICES,,Self Service,10,1,False,285,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Téléphone,10,1,False,82,HD1_FRONT
Incident,3,1 - Haute,Incidents,Application métier,ITEX,PLATEFORME NORD EST,TEXA,,Self Service,10,1,False,207,HD3_APP_ITEX
Incident,5,3 - Faible,Incidents,Application métier,Ringover,-,TEXA,,Téléphone,10,1,False,73,HD1_FRONT
Incident,2,1 - Haute,Incidents,Application métier,ITEX,BOURGES CNG,TEXA,,Self Service,9,1,False,265,HD3_APP_ITEX
Incident,5,3 - Faible,Incidents,Systéme,Windows,REIMS,EURISK,,Téléphone,9,1,False,99,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,BREST,EURISK,,Téléphone,9,1,False,506,HD1_FRONT
Incident,1,1 - Haute,Incidents,Systéme,Windows,Vitrolles,CLE,,Téléphone,9,1,False,281,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,9,1,False,307,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,ITEX MOBILE,ORLEANS CNG,TEXA,,Téléphone,8,1,False,127,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,EURISK,,Téléphone,8,1,False,371,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,DIJON,TEXA,,Téléphone,8,1,False,75,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,Ringover,AVIGNON,TEXA,,Téléphone,8,1,False,245,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,-,TEXA SERVICES,,Kiosque IT,8,1,False,138,HD1_kiosqueIT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,INQUEST,,Kiosque IT,8,1,False,57,HD1_kiosqueIT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,VOXENS,,Self Service,5,1,False,238,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,CASSIOPEE,NANTES,CLE,,Self Service,19,0,False,459,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Systéme,Windows Serveur,-,VOXENS,,Self Service,19,0,False,77,HD1_FRONT
Incident,3,1 - Haute,Incidents,Portail,,-,STELLIANT,,Self Service,17,0,False,4,HD1_FRONT
Incident,3,1 - Haute,Incidents,Portail,,-,STELLIANT,,Self Service,17,0,False,9,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,BREST,TEXA,,Self Service,17,0,False,226,HD3_APP_ITEX
Incident,5,3 - Faible,Incidents,Application métier,ITEX MOBILE,BREST,TEXA,,Téléphone,16,0,False,389,HD3_APP_ITEX
Incident,5,3 - Faible,Incidents,Réseau,Mobile,-,EURISK,,Téléphone,16,0,False,115,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,CREIL,TEXA,,Self Service,16,0,False,222,HD3_BU_CORPORATE_FINANCE
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,MARTINIQUE,TEXA,,Téléphone,16,0,False,417,HD1_FRONT
Incident,2,1 - Haute,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,GMC,,Self Service,16,0,False,148,HD3_BU_CORPORATE_FINANCE
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,BOURGES CNG,TEXA,,Self Service,16,0,False,27,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,EXTERNE,,Self Service,16,0,False,297,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,NIORT,TEXA SERVICES,,Téléphone,15,0,False,392,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,BREST,TEXA,,Self Service,15,0,False,206,HD1_FRONT
Incident,2,1 - Haute,Incidents,Application métier,GMC Soft,-,TGS,,Self Service,14,0,False,50,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,NANTES,GMC,,Self Service,14,0,False,95,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,ORLEANS CNG,TEXA SERVICES,,Self Service,14,0,False,115,HD1_FRONT
Incident,5,3 - Faible,Incidents,Sécurité,MFA,CLERMONT FERRAND,TEXA,,Téléphone,14,0,False,148,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA SERVICES,,Téléphone,14,0,False,160,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Systéme,Windows Serveur,RENNES,GEOP,,Self Service,14,0,False,252,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,GMC,,Téléphone,14,0,False,37,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,RENNES,TEXA_SERVICES,,Téléphone,14,0,False,103,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,MARTINIQUE,TEXA,,Téléphone,13,0,False,59,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,ORLEANS,TEXA,,Self Service,13,0,False,452,HD3_APP_ITEX
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA SERVICES,,Téléphone,13,0,False,437,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,GRENOBLE,EURISK,,Téléphone,12,0,False,476,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,ANGERS,TEXA,,Téléphone,12,0,False,287,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,-,TEXA,,Téléphone,11,0,False,81,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,11,0,False,252,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,11,0,False,108,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,11,0,False,130,HD2_SUPPORT
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TGS,,Téléphone,11,0,False,288,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,Vitrolles,GMC,,Self Service,11,0,False,121,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,TEXA,,Self Service,11,0,False,283,HD3_APP_ITEX
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,VOXENS,,Self Service,10,0,False,108,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,STELLIANT,,Téléphone,10,0,False,570,HD1_FRONT
Incident,3,1 - Haute,Incidents,Sécurité,Alerte Sentinel,-,GEOSYNTHESE,,Téléphone,10,0,False,344,HD3_SECURITE
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,ORLEANS,VOXENS,,Self Service,10,0,False,115,HD1_FRONT
Incident,3,1 - Haute,Incidents,Application métier,ITEX,-,GMC,,Self Service,10,0,False,86,HD3_APP_ITEX
Incident,5,3 - Faible,Incidents,Application métier,ITEX,NANCY,TEXA SERVICES,,Téléphone,9,0,False,89,HD1_FRONT
Incident,5,3 - Faible,Incidents,Sécurité,Filtrage URL,BOURGES CNG,TEXA SERVICES,,Téléphone,9,0,False,368,HD3_SECURITE
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA,,Téléphone,9,0,False,142,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,TGS,,Téléphone,9,0,False,102,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,OPTIM,BOURGES CNG,TEXA,,Téléphone,9,0,False,95,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,INQUEST,,Téléphone,9,0,False,140,HD1_FRONT
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,CLE,,Téléphone,9,0,False,459,HD3_BUR / GESTION DE PARC
Incident,5,3 - Faible,Incidents,Sécurité,MFA,RENNES,CLE,,Téléphone,9,0,False,170,HD1_FRONT
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,AVIGNON,GEOP,,Téléphone,9,0,False,111,HD3_BUR / GESTION DE PARC
Incident,5,3 - Faible,Incidents,Application métier,Ringover,-,TEXA,,Téléphone,8,0,False,38,HD1_FRONT
Incident,3,1 - Haute,Incidents,Matériel,Informatiques,TOULOUSE,TEXA,,Self Service,8,0,False,232,HD3_BUR / GESTION DE PARC
Incident,3,1 - Haute,Incidents,Réseau,Wifi,ORLEANS CNG,CELLINKS,,Téléphone,8,0,False,688,HD1_FRONT
Incident,5,3 - Faible,Incidents,Réseau,Mobile,BREST,TEXA,,Téléphone,8,0,False,70,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,ORLEANS CNG,CELLINKS,,Téléphone,8,0,False,58,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,AVIGNON,TEXA,,Self Service,8,0,False,134,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,GEOP ST-OUEN,GEOP,,Téléphone,8,0,False,134,HD1_FRONT
Incident,5,3 - Faible,Incidents,Sécurité,MFA,ORLEANS,VOXENS,,Téléphone,8,0,False,158,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,NANCY,TEXA SERVICES,,Self Service,8,0,False,34,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,PHENIX,,Téléphone,8,0,False,117,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,VALENCE,CLE EXPERTISES,,Téléphone,8,0,False,36,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,GEOP ST-OUEN,GEOP,,Téléphone,8,0,False,79,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,VOXENS,,Self Service,21,3,False,98,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,VOXENS,,Self Service,18,3,False,93,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,-,TEXA SERVICES,,Téléphone,18,3,False,411,HD1_FRONT
Incident,4,3 - Faible,Incidents,Application métier,Expensya,BORDEAUX,TEXA SERVICES,,Téléphone,17,3,False,103,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,-,CLE_FRANCE,,Self Service,17,3,False,246,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA SERVICES,,Téléphone,17,3,False,145,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,CREIL,TEXA,,Self Service,16,3,False,31,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,BOURGES CNG,TEXA,,Self Service,15,3,False,111,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,STRASBOURG,TEXA,,Téléphone,15,3,False,307,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TEXA,,Téléphone,14,3,False,389,HD3_BU_CORPORATE_FINANCE
Incident,5,3 - Faible,Incidents,Application métier,Ringover,-,TEXA SERVICES,,Téléphone,14,3,False,351,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,GUADELOUPE,TEXA,,Téléphone,13,3,False,261,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TEXA SERVICES,,Self Service,13,3,False,145,HD3_BU_CORPORATE_FINANCE
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,EURISK SIEGE TELETRAVAIL,EURISK,,Self Service,13,3,False,503,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,Soluce,-,PHENIX,,Téléphone,13,3,False,107,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,13,3,False,38,HD2_SUPPORT
Incident,5,3 - Faible,Incidents,Systéme,Windows,MARSEILLE,TEXA,,Téléphone,12,3,False,237,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,REIMS,TEXA,,Self Service,12,3,False,172,HD3_BU_CORPORATE_FINANCE
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,-,TEXA,,Self Service,11,3,False,95,HD3_MOA PART-PRO-ENT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,PHENIX,,Téléphone,11,3,False,121,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,EURISK LILLE,EURISK,,Téléphone,11,3,False,110,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BOURGES CNG,TEXA,,Self Service,11,3,False,137,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,STRASBOURG,TEXA,,Self Service,11,3,False,513,HD3_BU_CORPORATE_FINANCE
Incident,5,3 - Faible,Incidents,Application métier,Avensys,-,TEXA,,Téléphone,11,3,False,0,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BOURGES CNG,TEXA,,Self Service,10,3,False,85,HD1_FRONT
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TEXA,,Kiosque IT,10,3,False,92,HD1_kiosqueIT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,Vitrolles,GMC,,Self Service,10,3,False,154,HD3_BU_CORPORATE_FINANCE
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CGI,,Téléphone,10,3,False,134,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TEXA SERVICES,,Téléphone,10,3,False,217,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BOURGES CNG,TEXA,,Self Service,10,3,False,250,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,MARSEILLE,TEXA,,Self Service,10,3,False,171,HD1_FRONT
Incident,3,1 - Haute,Incidents,Application métier,CASSIOPEE,LILLE,TEXA,,Téléphone,9,3,False,355,HD2_MOA_EXPERTISE
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,GMC,,Self Service,9,3,False,202,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,NANTES,TEXA,,Téléphone,9,3,False,24,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,EURISK DIJON,EURISK,,Téléphone,9,3,False,167,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,INQUEST,,Self Service,9,3,False,115,HD1_FRONT
Incident,4,3 - Faible,Incidents,Application métier,Expensya,SAINT LO,TEXA,,Téléphone,8,3,False,305,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,ORLEANS,VOXENS,,Self Service,8,3,False,219,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,METZ,CLE,,Self Service,8,3,False,351,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,-,EURISK,,Self Service,8,3,False,176,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,VOXENS,,Self Service,19,2,False,97,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,VOXENS,,Self Service,17,2,False,148,HD3_OPTIMISATION DE TOURNEES
Incident,5,3 - Faible,Incidents,Systéme,Windows,GRENOBLE,TEXA,,Téléphone,17,2,False,339,HD1_FRONT
Incident,4,3 - Faible,Incidents,Application métier,Expensya,GRENOBLE,TEXA,,Téléphone,17,2,False,378,HD3_BU_CORPORATE_FINANCE
Incident,3,2 - Moyenne,Incidents,Application métier,Expensya,-,GMC,,Self Service,17,2,False,290,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,OPTIM,ROUEN,TEXA,,Self Service,16,2,False,54,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,ORLEANS,VOXENS,,Self Service,15,2,False,134,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Portail,,GRENOBLE,TEXA,,Self Service,15,2,False,446,HD3_BUR / GESTION DE PARC
Incident,5,3 - Faible,Incidents,Systéme,Windows,NICE,GEOP,,Téléphone,15,2,False,218,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,TROYES,TEXA,,Kiosque IT,15,2,False,126,HD1_kiosqueIT
Incident,4,2 - Moyenne,Incidents,Application métier,OPTIM,TOULON,TEXA,,Self Service,15,2,False,141,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,,,Kiosque IT,15,2,False,61,HD1_kiosqueIT
Incident,5,3 - Faible,Incidents,Application métier,ESKER,DIJON,TEXA SERVICES,,Téléphone,15,2,False,29,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,TOULON,TEXA,,Self Service,14,2,False,190,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,ITEX,MARTINIQUE,TEXA,,Téléphone,14,2,False,183,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,STRASBOURG,TEXA SERVICES,,Self Service,14,2,False,196,HD3_BU_CORPORATE_FINANCE
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,VALENCE,TEXA SERVICES,,Self Service,14,2,False,209,HD3_BU_CORPORATE_FINANCE
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,GMC,,Téléphone,13,2,False,269,HD3_SECURITE
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,MARSEILLE,TEXA,,Self Service,12,2,False,173,HD3_BU_CORPORATE_FINANCE
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,PLATEFORME NORD EST,TEXA,,Self Service,12,2,False,272,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,Avensys,DIJON,EURISK,,Téléphone,12,2,False,75,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,BOURGES CNG,TEXA,,Téléphone,12,2,False,80,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,GEOP,,Téléphone,12,2,False,403,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,DIJON,TEXA SERVICES,,Self Service,11,2,False,302,HD2_MOA_EXPERTISE
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,EXTERNE,,Self Service,11,2,False,180,HD1_FRONT
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TEXA,,Kiosque IT,10,2,False,65,HD1_kiosqueIT
Incident,5,3 - Faible,Incidents,Systéme,Windows,ROUEN,VOXENS,,Téléphone,10,2,False,63,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TGS,,Self Service,10,2,False,218,HD2_MOA_EXPERTISE
Incident,5,3 - Faible,Incidents,Réseau,Mobile,EURISK BORDEAUX,EURISK,,Téléphone,10,2,False,133,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,TOULON,TEXA,,Self Service,9,2,False,148,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,ITEX,-,TEXA,,Téléphone,9,2,False,40,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,BOURGES CNG,TEXA,,Téléphone,9,2,False,177,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Locale,-,TEXA SERVICES,,Self Service,9,2,False,148,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,ROUEN,VOXENS,,Téléphone,9,2,False,331,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,BOURGES CNG,TEXA,,Self Service,9,2,False,134,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,ORLEANS,VOXENS,,Self Service,9,2,False,539,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,TOURS,TEXA,,Self Service,9,2,False,66,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,-,EURISK,,Téléphone,9,2,False,303,HD1_FRONT
Incident,4,3 - Faible,Incidents,Systéme,Windows Serveur,ORLEANS,VOXENS,,Téléphone,9,2,False,146,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,EURISK SIEGE TELETRAVAIL,EURISK,,Téléphone,8,2,False,154,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,PHENIX,,Téléphone,8,2,False,62,HD1_FRONT
Incident,3,1 - Haute,Incidents,Réseau,Mobile,GRENOBLE,TEXA,,Téléphone,8,2,False,591,HD1_FRONT
Incident,4,3 - Faible,Incidents,Systéme,Windows Serveur,-,GEOSYNTHESE,,Téléphone,8,2,False,248,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA,,Téléphone,8,2,False,325,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,VALENCE,CLE EXPERTISES,,Téléphone,8,2,False,303,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,PHENIX,,Self Service,20,1,False,83,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,RENNES,CLE,,Self Service,18,1,False,7,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,ITEX MOBILE,CREIL,TEXA,,Téléphone,17,1,False,136,HD3_ITEX MOBILE/PHONE
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Téléphone,17,1,False,106,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANTES,TGS,,Téléphone,17,1,False,139,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,VOXENS,,Self Service,17,1,False,154,HD3_APP_ITEX
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,PHENIX,,Téléphone,17,1,False,217,HD1_FRONT
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,NICE,GEOP,,Téléphone,17,1,False,66,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,Vitrolles,SES,,Self Service,16,1,False,29,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TGS,,Self Service,16,1,False,266,HD3_BU_CORPORATE_FINANCE
Incident,5,3 - Faible,Incidents,Systéme,Windows,NICE,GEOP,,Téléphone,16,1,False,99,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,Vitrolles,TEXA SERVICES,,Téléphone,16,1,False,129,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Systéme,Windows,-,GMC,,Self Service,16,1,False,345,HD1_FRONT
Incident,4,3 - Faible,Incidents,Application métier,Expensya,LYON,TGS,,Téléphone,16,1,False,250,HD1_FRONT
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,LE MANS,TEXA,,Téléphone,16,1,False,354,HD1_FRONT
Incident,5,3 - Faible,Incidents,Réseau,Mobile,AVIGNON,TEXA SERVICES,,Téléphone,15,1,False,89,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,Avensys,-,EURISK,,Téléphone,15,1,False,57,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,TEXA,,Self Service,15,1,False,61,HD3_APP_ITEX
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,LILLE,TEXA,,Self Service,15,1,False,243,HD3_BU_CORPORATE_FINANCE
Incident,4,2 - Moyenne,Incidents,Application métier,TALENTIA CPM,-,EURISK,,Self Service,14,1,False,151,HD1_FRONT
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,CLE,,Téléphone,14,1,False,54,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,-,QANTEX,,Self Service,14,1,False,190,HD1_FRONT
Incident,5,3 - Faible,Incidents,Application métier,ITEX,-,TEXA,,Téléphone,14,1,False,393,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,LE MANS,TEXA,,Self Service,14,1,False,421,HD1_FRONT
Incident,5,3 - Faible,Incidents,Sécurité,Filtrage URL,ROUEN,VOXENS,,Téléphone,14,1,False,719,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,VOXENS,,Self Service,13,1,False,206,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Systéme,Windows Serveur,ORLEANS,VOXENS,,Self Service,13,1,False,159,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,ESKER,ORLEANS,TEXA SERVICES,,Self Service,12,1,False,87,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TGS,,Self Service,12,1,False,238,HD3_BU_CORPORATE_FINANCE
Incident,3,2 - Moyenne,Incidents,Application métier,ASANA,Vitrolles,INQUEST,,Self Service,12,1,False,212,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,PHENIX,,Téléphone,11,1,False,157,HD1_FRONT
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,EXTERNE,,Kiosque IT,11,1,False,70,HD1_kiosqueIT
Incident,5,3 - Faible,Incidents,Sécurité,Filtrage URL,-,TEXA,,Kiosque IT,11,1,False,97,HD3_SECURITE
